2011,10,24,-1.13309,-1.81571,2
2011,10,25,-0.93073,-1.76920,2
2011,10,26,-0.69107,-1.73781,2
2011,10,27,-0.47724,-1.71705,2
2011,10,28,-0.24465,-1.68532,2
2011,10,29,0.00793,-1.64996,3
2011,10,30,0.25000,-1.62801,3
2011,10,31,0.49380,-1.56697,3
2011,11,1,0.76228,-1.43847,3
2011,11,2,1.05692,-1.23022,3
2011,11,3,1.28185,-0.95161,4
2011,11,4,1.44787,-0.59835,4
2011,11,5,1.52838,-0.21766,4
2011,11,6,1.52711,0.18948,5
2011,11,7,1.45681,0.54648,5
2011,11,8,1.35538,0.92020,5
2011,11,9,1.22041,1.18866,5
2011,11,10,1.03648,1.41101,6
2011,11,11,0.79957,1.57198,6
2011,11,12,0.56237,1.62494,6
2011,11,13,0.35478,1.56085,6
2011,11,14,0.19956,1.41758,6
2011,11,15,0.06028,1.26545,6
2011,11,16,-0.06894,1.07754,7
2011,11,17,-0.15208,0.86395,7
2011,11,18,-0.21057,0.59515,7
2011,11,19,-0.29842,0.28131,8
2011,11,20,-0.34924,-0.02244,1
2011,11,21,-0.35683,-0.31216,1
2011,11,22,-0.31760,-0.56722,2
2011,11,23,-0.23837,-0.80699,2
2011,11,24,-0.11321,-1.04791,2
2011,11,25,0.04608,-1.21231,3
2011,11,26,0.20047,-1.36336,3
2011,11,27,0.39052,-1.40598,3
2011,11,28,0.66645,-1.34877,3
2011,11,29,0.95371,-1.23318,3
2011,11,30,1.23982,-1.07519,4
2011,12,1,1.46690,-0.88888,4
